ts,block_type,n_blocks
2018/11/30 5:27:34 PM,blocks_recv,16123
2018/11/30 5:27:34 PM,blocks_sent,8848
2018/11/30 5:27:34 PM,blocks_dup,4485
2018/11/30 5:29:36 PM,blocks_recv,16126
2018/11/30 5:29:36 PM,blocks_sent,8867
2018/11/30 5:29:36 PM,blocks_dup,4485
2018/11/30 5:31:43 PM,blocks_recv,16131
2018/11/30 5:31:43 PM,blocks_sent,8877
2018/11/30 5:31:43 PM,blocks_dup,4485
2018/11/30 5:33:46 PM,blocks_recv,16132
2018/11/30 5:33:46 PM,blocks_sent,8887
2018/11/30 5:33:46 PM,blocks_dup,4485
2018/11/30 5:35:49 PM,blocks_recv,16132
2018/11/30 5:35:49 PM,blocks_sent,8901
2018/11/30 5:35:49 PM,blocks_dup,4485
2018/11/30 5:37:52 PM,blocks_recv,16133
2018/11/30 5:37:52 PM,blocks_sent,8918
2018/11/30 5:37:52 PM,blocks_dup,4485
2018/11/30 5:39:54 PM,blocks_recv,16133
2018/11/30 5:39:54 PM,blocks_sent,8929
2018/11/30 5:39:54 PM,blocks_dup,4485
2018/11/30 5:41:57 PM,blocks_recv,16136
2018/11/30 5:41:57 PM,blocks_sent,8947
2018/11/30 5:41:57 PM,blocks_dup,4485
2018/11/30 5:43:58 PM,blocks_recv,16138
2018/11/30 5:43:58 PM,blocks_sent,8959
2018/11/30 5:43:58 PM,blocks_dup,4486
2018/11/30 5:46:00 PM,blocks_recv,16140
2018/11/30 5:46:00 PM,blocks_sent,8983
2018/11/30 5:46:00 PM,blocks_dup,4486
2018/11/30 5:48:03 PM,blocks_recv,16143
2018/11/30 5:48:03 PM,blocks_sent,8999
2018/11/30 5:48:03 PM,blocks_dup,4486
2018/11/30 5:50:05 PM,blocks_recv,16148
2018/11/30 5:50:05 PM,blocks_sent,9013
2018/11/30 5:50:05 PM,blocks_dup,4487
2018/11/30 5:52:07 PM,blocks_recv,16149
2018/11/30 5:52:07 PM,blocks_sent,9045
2018/11/30 5:52:07 PM,blocks_dup,4487
2018/11/30 5:54:09 PM,blocks_recv,16151
2018/11/30 5:54:09 PM,blocks_sent,9054
2018/11/30 5:54:09 PM,blocks_dup,4487
2018/11/30 5:56:11 PM,blocks_recv,16154
2018/11/30 5:56:11 PM,blocks_sent,9062
2018/11/30 5:56:11 PM,blocks_dup,4487
2018/11/30 5:58:13 PM,blocks_recv,16158
2018/11/30 5:58:13 PM,blocks_sent,9085
2018/11/30 5:58:13 PM,blocks_dup,4488
2018/11/30 6:00:15 PM,blocks_recv,16163
2018/11/30 6:00:15 PM,blocks_sent,9098
2018/11/30 6:00:15 PM,blocks_dup,4488
2018/11/30 6:02:18 PM,blocks_recv,16166
2018/11/30 6:02:18 PM,blocks_sent,9118
2018/11/30 6:02:18 PM,blocks_dup,4488
2018/11/30 6:04:20 PM,blocks_recv,16169
2018/11/30 6:04:20 PM,blocks_sent,9131
2018/11/30 6:04:20 PM,blocks_dup,4488
2018/11/30 6:06:22 PM,blocks_recv,16171
2018/11/30 6:06:22 PM,blocks_sent,9143
2018/11/30 6:06:22 PM,blocks_dup,4488
2018/11/30 6:08:25 PM,blocks_recv,16176
2018/11/30 6:08:25 PM,blocks_sent,9160
2018/11/30 6:08:25 PM,blocks_dup,4488
2018/11/30 6:10:27 PM,blocks_recv,16176
2018/11/30 6:10:27 PM,blocks_sent,9183
2018/11/30 6:10:27 PM,blocks_dup,4488
2018/11/30 6:12:30 PM,blocks_recv,16178
2018/11/30 6:12:30 PM,blocks_sent,9205
2018/11/30 6:12:30 PM,blocks_dup,4488
2018/11/30 6:14:32 PM,blocks_recv,16181
2018/11/30 6:14:32 PM,blocks_sent,9215
2018/11/30 6:14:32 PM,blocks_dup,4489
2018/11/30 6:16:34 PM,blocks_recv,16187
2018/11/30 6:16:34 PM,blocks_sent,9232
2018/11/30 6:16:34 PM,blocks_dup,4489
2018/11/30 6:18:36 PM,blocks_recv,16189
2018/11/30 6:18:36 PM,blocks_sent,9253
2018/11/30 6:18:36 PM,blocks_dup,4489
2018/11/30 6:20:39 PM,blocks_recv,16191
2018/11/30 6:20:39 PM,blocks_sent,9270
2018/11/30 6:20:39 PM,blocks_dup,4489
2018/11/30 6:22:41 PM,blocks_recv,16194
2018/11/30 6:22:41 PM,blocks_sent,9286
2018/11/30 6:22:41 PM,blocks_dup,4489
2018/11/30 6:24:43 PM,blocks_recv,16201
2018/11/30 6:24:43 PM,blocks_sent,9298
2018/11/30 6:24:43 PM,blocks_dup,4489
2018/11/30 6:26:45 PM,blocks_recv,16202
2018/11/30 6:26:45 PM,blocks_sent,9316
2018/11/30 6:26:45 PM,blocks_dup,4489
2018/11/30 6:28:49 PM,blocks_recv,16205
2018/11/30 6:28:49 PM,blocks_sent,9326
2018/11/30 6:28:49 PM,blocks_dup,4489
2018/11/30 6:30:51 PM,blocks_recv,16208
2018/11/30 6:30:51 PM,blocks_sent,9353
2018/11/30 6:30:51 PM,blocks_dup,4489
2018/11/30 6:32:52 PM,blocks_recv,16210
2018/11/30 6:32:52 PM,blocks_sent,9383
2018/11/30 6:32:52 PM,blocks_dup,4489
2018/11/30 6:34:55 PM,blocks_recv,16212
2018/11/30 6:34:55 PM,blocks_sent,9398
2018/11/30 6:34:55 PM,blocks_dup,4489
2018/11/30 6:36:57 PM,blocks_recv,16223
2018/11/30 6:36:57 PM,blocks_sent,9407
2018/11/30 6:36:57 PM,blocks_dup,4495
2018/11/30 6:39:00 PM,blocks_recv,16226
2018/11/30 6:39:00 PM,blocks_sent,9428
2018/11/30 6:39:00 PM,blocks_dup,4495
2018/11/30 6:41:01 PM,blocks_recv,16226
2018/11/30 6:41:01 PM,blocks_sent,9447
2018/11/30 6:41:01 PM,blocks_dup,4495
2018/11/30 6:43:04 PM,blocks_recv,16232
2018/11/30 6:43:04 PM,blocks_sent,9465
2018/11/30 6:43:04 PM,blocks_dup,4495
2018/11/30 6:45:08 PM,blocks_recv,16238
2018/11/30 6:45:08 PM,blocks_sent,9487
2018/11/30 6:45:08 PM,blocks_dup,4495
2018/11/30 6:47:10 PM,blocks_recv,16246
2018/11/30 6:47:10 PM,blocks_sent,9509
2018/11/30 6:47:10 PM,blocks_dup,4500
2018/11/30 6:49:12 PM,blocks_recv,16249
2018/11/30 6:49:12 PM,blocks_sent,9536
2018/11/30 6:49:12 PM,blocks_dup,4500
2018/11/30 6:51:15 PM,blocks_recv,16252
2018/11/30 6:51:15 PM,blocks_sent,9544
2018/11/30 6:51:15 PM,blocks_dup,4500
2018/11/30 6:53:17 PM,blocks_recv,16256
2018/11/30 6:53:17 PM,blocks_sent,9562
2018/11/30 6:53:17 PM,blocks_dup,4500
2018/11/30 6:55:19 PM,blocks_recv,16260
2018/11/30 6:55:19 PM,blocks_sent,9572
2018/11/30 6:55:19 PM,blocks_dup,4500
2018/11/30 6:57:21 PM,blocks_recv,16260
2018/11/30 6:57:21 PM,blocks_sent,9593
2018/11/30 6:57:21 PM,blocks_dup,4500
2018/11/30 6:59:23 PM,blocks_recv,16264
2018/11/30 6:59:23 PM,blocks_sent,9617
2018/11/30 6:59:23 PM,blocks_dup,4500
2018/11/30 7:01:26 PM,blocks_recv,16266
2018/11/30 7:01:26 PM,blocks_sent,9640
2018/11/30 7:01:26 PM,blocks_dup,4500
2018/11/30 7:03:28 PM,blocks_recv,16269
2018/11/30 7:03:28 PM,blocks_sent,9657
2018/11/30 7:03:28 PM,blocks_dup,4500
2018/11/30 7:05:31 PM,blocks_recv,16277
2018/11/30 7:05:31 PM,blocks_sent,9670
2018/11/30 7:05:31 PM,blocks_dup,4500
2018/11/30 7:07:33 PM,blocks_recv,16283
2018/11/30 7:07:33 PM,blocks_sent,9680
2018/11/30 7:07:33 PM,blocks_dup,4501
2018/11/30 7:09:37 PM,blocks_recv,16288
2018/11/30 7:09:37 PM,blocks_sent,9690
2018/11/30 7:09:37 PM,blocks_dup,4502
2018/11/30 7:11:39 PM,blocks_recv,16293
2018/11/30 7:11:39 PM,blocks_sent,9701
2018/11/30 7:11:39 PM,blocks_dup,4502
2018/11/30 7:13:42 PM,blocks_recv,16300
2018/11/30 7:13:42 PM,blocks_sent,9708
2018/11/30 7:13:42 PM,blocks_dup,4502
2018/11/30 7:15:45 PM,blocks_recv,16309
2018/11/30 7:15:45 PM,blocks_sent,9727
2018/11/30 7:15:45 PM,blocks_dup,4502
2018/11/30 7:17:47 PM,blocks_recv,16314
2018/11/30 7:17:47 PM,blocks_sent,9743
2018/11/30 7:17:47 PM,blocks_dup,4503
2018/11/30 7:19:49 PM,blocks_recv,16314
2018/11/30 7:19:49 PM,blocks_sent,9751
2018/11/30 7:19:49 PM,blocks_dup,4503
2018/11/30 7:21:51 PM,blocks_recv,16322
2018/11/30 7:21:51 PM,blocks_sent,9764
2018/11/30 7:21:51 PM,blocks_dup,4503
2018/11/30 7:23:53 PM,blocks_recv,16323
2018/11/30 7:23:53 PM,blocks_sent,9775
2018/11/30 7:23:53 PM,blocks_dup,4503
2018/11/30 7:25:55 PM,blocks_recv,16326
2018/11/30 7:25:55 PM,blocks_sent,9791
2018/11/30 7:25:55 PM,blocks_dup,4503
2018/11/30 7:27:59 PM,blocks_recv,16331
2018/11/30 7:27:59 PM,blocks_sent,9796
2018/11/30 7:27:59 PM,blocks_dup,4503
2018/11/30 7:30:03 PM,blocks_recv,16337
2018/11/30 7:30:03 PM,blocks_sent,9803
2018/11/30 7:30:03 PM,blocks_dup,4503
2018/11/30 7:32:07 PM,blocks_recv,16341
2018/11/30 7:32:07 PM,blocks_sent,9820
2018/11/30 7:32:07 PM,blocks_dup,4503
2018/11/30 7:34:09 PM,blocks_recv,16342
2018/11/30 7:34:09 PM,blocks_sent,9824
2018/11/30 7:34:09 PM,blocks_dup,4503
2018/11/30 7:36:12 PM,blocks_recv,16343
2018/11/30 7:36:12 PM,blocks_sent,9830
2018/11/30 7:36:12 PM,blocks_dup,4503
2018/11/30 7:38:15 PM,blocks_recv,16344
2018/11/30 7:38:15 PM,blocks_sent,9839
2018/11/30 7:38:15 PM,blocks_dup,4503
2018/11/30 7:40:17 PM,blocks_recv,16345
2018/11/30 7:40:17 PM,blocks_sent,9862
2018/11/30 7:40:17 PM,blocks_dup,4503
2018/11/30 7:42:20 PM,blocks_recv,16348
2018/11/30 7:42:20 PM,blocks_sent,9879
2018/11/30 7:42:20 PM,blocks_dup,4503
2018/11/30 7:44:22 PM,blocks_recv,16352
2018/11/30 7:44:22 PM,blocks_sent,9889
2018/11/30 7:44:22 PM,blocks_dup,4504
2018/11/30 7:46:24 PM,blocks_recv,16353
2018/11/30 7:46:24 PM,blocks_sent,9901
2018/11/30 7:46:24 PM,blocks_dup,4504
2018/11/30 7:48:27 PM,blocks_recv,16356
2018/11/30 7:48:27 PM,blocks_sent,9916
2018/11/30 7:48:27 PM,blocks_dup,4504
2018/11/30 7:50:29 PM,blocks_recv,16358
2018/11/30 7:50:29 PM,blocks_sent,9926
2018/11/30 7:50:29 PM,blocks_dup,4504
2018/11/30 7:52:32 PM,blocks_recv,16365
2018/11/30 7:52:32 PM,blocks_sent,9942
2018/11/30 7:52:32 PM,blocks_dup,4504
2018/11/30 7:54:34 PM,blocks_recv,16369
2018/11/30 7:54:34 PM,blocks_sent,9956
2018/11/30 7:54:34 PM,blocks_dup,4504
2018/11/30 7:56:36 PM,blocks_recv,16378
2018/11/30 7:56:36 PM,blocks_sent,9966
2018/11/30 7:56:36 PM,blocks_dup,4505
2018/11/30 7:58:38 PM,blocks_recv,16382
2018/11/30 7:58:38 PM,blocks_sent,9975
2018/11/30 7:58:38 PM,blocks_dup,4506
2018/11/30 8:00:40 PM,blocks_recv,16390
2018/11/30 8:00:40 PM,blocks_sent,9985
2018/11/30 8:00:40 PM,blocks_dup,4507
2018/11/30 8:02:45 PM,blocks_recv,16398
2018/11/30 8:02:45 PM,blocks_sent,9996
2018/11/30 8:02:45 PM,blocks_dup,4507
2018/11/30 8:04:48 PM,blocks_recv,16403
2018/11/30 8:04:48 PM,blocks_sent,10002
2018/11/30 8:04:48 PM,blocks_dup,4507
2018/11/30 8:06:51 PM,blocks_recv,16403
2018/11/30 8:06:51 PM,blocks_sent,10020
2018/11/30 8:06:51 PM,blocks_dup,4507
2018/11/30 8:08:53 PM,blocks_recv,16408
2018/11/30 8:08:53 PM,blocks_sent,10027
2018/11/30 8:08:53 PM,blocks_dup,4507
2018/11/30 8:10:57 PM,blocks_recv,16410
2018/11/30 8:10:57 PM,blocks_sent,10035
2018/11/30 8:10:57 PM,blocks_dup,4507
2018/11/30 8:13:00 PM,blocks_recv,16413
2018/11/30 8:13:00 PM,blocks_sent,10044
2018/11/30 8:13:00 PM,blocks_dup,4507
2018/11/30 8:15:03 PM,blocks_recv,16415
2018/11/30 8:15:03 PM,blocks_sent,10061
2018/11/30 8:15:03 PM,blocks_dup,4507
2018/11/30 8:17:05 PM,blocks_recv,16415
2018/11/30 8:17:05 PM,blocks_sent,10074
2018/11/30 8:17:05 PM,blocks_dup,4507
2018/11/30 8:19:10 PM,blocks_recv,16419
2018/11/30 8:19:10 PM,blocks_sent,10083
2018/11/30 8:19:10 PM,blocks_dup,4507
2018/11/30 8:21:12 PM,blocks_recv,16426
2018/11/30 8:21:12 PM,blocks_sent,10096
2018/11/30 8:21:12 PM,blocks_dup,4507
2018/11/30 8:23:15 PM,blocks_recv,16430
2018/11/30 8:23:15 PM,blocks_sent,10105
2018/11/30 8:23:15 PM,blocks_dup,4507
2018/11/30 8:25:17 PM,blocks_recv,16440
2018/11/30 8:25:17 PM,blocks_sent,10117
2018/11/30 8:25:17 PM,blocks_dup,4509
2018/11/30 8:27:19 PM,blocks_recv,16445
2018/11/30 8:27:19 PM,blocks_sent,10125
2018/11/30 8:27:19 PM,blocks_dup,4509
2018/11/30 8:29:21 PM,blocks_recv,16448
2018/11/30 8:29:21 PM,blocks_sent,10133
2018/11/30 8:29:21 PM,blocks_dup,4509
2018/11/30 8:31:23 PM,blocks_recv,16452
2018/11/30 8:31:23 PM,blocks_sent,10145
2018/11/30 8:31:23 PM,blocks_dup,4509
2018/11/30 8:33:25 PM,blocks_recv,16465
2018/11/30 8:33:25 PM,blocks_sent,10151
2018/11/30 8:33:25 PM,blocks_dup,4512
2018/11/30 8:35:27 PM,blocks_recv,16465
2018/11/30 8:35:27 PM,blocks_sent,10164
2018/11/30 8:35:27 PM,blocks_dup,4512
2018/11/30 8:37:30 PM,blocks_recv,16468
2018/11/30 8:37:30 PM,blocks_sent,10173
2018/11/30 8:37:30 PM,blocks_dup,4512
2018/11/30 8:39:31 PM,blocks_recv,16470
2018/11/30 8:39:31 PM,blocks_sent,10187
2018/11/30 8:39:31 PM,blocks_dup,4512
2018/11/30 8:41:36 PM,blocks_recv,16473
2018/11/30 8:41:36 PM,blocks_sent,10203
2018/11/30 8:41:36 PM,blocks_dup,4512
2018/11/30 8:43:38 PM,blocks_recv,16479
2018/11/30 8:43:38 PM,blocks_sent,10229
2018/11/30 8:43:38 PM,blocks_dup,4512
2018/11/30 8:45:41 PM,blocks_recv,16479
2018/11/30 8:45:41 PM,blocks_sent,10238
2018/11/30 8:45:41 PM,blocks_dup,4512
2018/11/30 8:47:45 PM,blocks_recv,16501
2018/11/30 8:47:45 PM,blocks_sent,10250
2018/11/30 8:47:45 PM,blocks_dup,4523
2018/11/30 8:49:48 PM,blocks_recv,16503
2018/11/30 8:49:48 PM,blocks_sent,10258
2018/11/30 8:49:48 PM,blocks_dup,4523
2018/11/30 8:51:50 PM,blocks_recv,16505
2018/11/30 8:51:50 PM,blocks_sent,10270
2018/11/30 8:51:50 PM,blocks_dup,4523
2018/11/30 8:53:52 PM,blocks_recv,16506
2018/11/30 8:53:52 PM,blocks_sent,10281
2018/11/30 8:53:52 PM,blocks_dup,4523
2018/11/30 8:55:53 PM,blocks_recv,16511
2018/11/30 8:55:53 PM,blocks_sent,10293
2018/11/30 8:55:53 PM,blocks_dup,4523
2018/11/30 8:57:55 PM,blocks_recv,16516
2018/11/30 8:57:55 PM,blocks_sent,10304
2018/11/30 8:57:55 PM,blocks_dup,4523
2018/11/30 8:59:58 PM,blocks_recv,16522
2018/11/30 8:59:58 PM,blocks_sent,10323
2018/11/30 8:59:58 PM,blocks_dup,4523
2018/11/30 9:02:00 PM,blocks_recv,16525
2018/11/30 9:02:00 PM,blocks_sent,10344
2018/11/30 9:02:00 PM,blocks_dup,4523
2018/11/30 9:04:02 PM,blocks_recv,16525
2018/11/30 9:04:02 PM,blocks_sent,10356
2018/11/30 9:04:02 PM,blocks_dup,4523
2018/11/30 9:06:04 PM,blocks_recv,16527
2018/11/30 9:06:04 PM,blocks_sent,10370
2018/11/30 9:06:04 PM,blocks_dup,4523
2018/11/30 9:08:06 PM,blocks_recv,16528
2018/11/30 9:08:06 PM,blocks_sent,10381
2018/11/30 9:08:06 PM,blocks_dup,4523
2018/11/30 9:10:09 PM,blocks_recv,16533
2018/11/30 9:10:09 PM,blocks_sent,10390
2018/11/30 9:10:09 PM,blocks_dup,4523
2018/11/30 9:12:12 PM,blocks_recv,16541
2018/11/30 9:12:12 PM,blocks_sent,10400
2018/11/30 9:12:12 PM,blocks_dup,4527
2018/11/30 9:14:15 PM,blocks_recv,16542
2018/11/30 9:14:15 PM,blocks_sent,10404
2018/11/30 9:14:15 PM,blocks_dup,4527
2018/11/30 9:16:18 PM,blocks_recv,16545
2018/11/30 9:16:18 PM,blocks_sent,10413
2018/11/30 9:16:18 PM,blocks_dup,4527
2018/11/30 9:18:20 PM,blocks_recv,16546
2018/11/30 9:18:20 PM,blocks_sent,10420
2018/11/30 9:18:20 PM,blocks_dup,4527
2018/11/30 9:20:22 PM,blocks_recv,16546
2018/11/30 9:20:22 PM,blocks_sent,10432
2018/11/30 9:20:22 PM,blocks_dup,4527
2018/11/30 9:22:25 PM,blocks_recv,16550
2018/11/30 9:22:25 PM,blocks_sent,10438
2018/11/30 9:22:25 PM,blocks_dup,4527
2018/11/30 9:24:28 PM,blocks_recv,16556
2018/11/30 9:24:28 PM,blocks_sent,10450
2018/11/30 9:24:28 PM,blocks_dup,4527
2018/11/30 9:26:30 PM,blocks_recv,16556
2018/11/30 9:26:30 PM,blocks_sent,10468
2018/11/30 9:26:30 PM,blocks_dup,4527
2018/11/30 9:28:32 PM,blocks_recv,16557
2018/11/30 9:28:32 PM,blocks_sent,10477
2018/11/30 9:28:32 PM,blocks_dup,4527
2018/11/30 9:30:34 PM,blocks_recv,16562
2018/11/30 9:30:34 PM,blocks_sent,10487
2018/11/30 9:30:34 PM,blocks_dup,4527
2018/11/30 9:32:37 PM,blocks_recv,16565
2018/11/30 9:32:37 PM,blocks_sent,10497
2018/11/30 9:32:37 PM,blocks_dup,4527
2018/11/30 9:34:40 PM,blocks_recv,16566
2018/11/30 9:34:40 PM,blocks_sent,10505
2018/11/30 9:34:40 PM,blocks_dup,4527
2018/11/30 9:36:42 PM,blocks_recv,16568
2018/11/30 9:36:42 PM,blocks_sent,10518
2018/11/30 9:36:42 PM,blocks_dup,4527
2018/11/30 9:38:45 PM,blocks_recv,16570
2018/11/30 9:38:45 PM,blocks_sent,10525
2018/11/30 9:38:45 PM,blocks_dup,4527
2018/11/30 9:40:48 PM,blocks_recv,16571
2018/11/30 9:40:48 PM,blocks_sent,10546
2018/11/30 9:40:48 PM,blocks_dup,4527
2018/11/30 9:42:50 PM,blocks_recv,16573
2018/11/30 9:42:50 PM,blocks_sent,10554
2018/11/30 9:42:50 PM,blocks_dup,4527
2018/11/30 9:44:53 PM,blocks_recv,16574
2018/11/30 9:44:53 PM,blocks_sent,10564
2018/11/30 9:44:53 PM,blocks_dup,4527
2018/11/30 9:46:56 PM,blocks_recv,16575
2018/11/30 9:46:56 PM,blocks_sent,10578
2018/11/30 9:46:56 PM,blocks_dup,4527
2018/11/30 9:48:58 PM,blocks_recv,16577
2018/11/30 9:48:58 PM,blocks_sent,10592
2018/11/30 9:48:58 PM,blocks_dup,4527
2018/11/30 9:51:01 PM,blocks_recv,16579
2018/11/30 9:51:01 PM,blocks_sent,10611
2018/11/30 9:51:01 PM,blocks_dup,4527
2018/11/30 9:53:03 PM,blocks_recv,16579
2018/11/30 9:53:03 PM,blocks_sent,10626
2018/11/30 9:53:03 PM,blocks_dup,4527
2018/11/30 9:55:05 PM,blocks_recv,16580
2018/11/30 9:55:05 PM,blocks_sent,10652
2018/11/30 9:55:05 PM,blocks_dup,4527
2018/11/30 9:57:07 PM,blocks_recv,16581
2018/11/30 9:57:07 PM,blocks_sent,10662
2018/11/30 9:57:07 PM,blocks_dup,4527
2018/11/30 9:59:09 PM,blocks_recv,16582
2018/11/30 9:59:09 PM,blocks_sent,10671
2018/11/30 9:59:09 PM,blocks_dup,4527
2018/11/30 10:01:11 PM,blocks_recv,16584
2018/11/30 10:01:11 PM,blocks_sent,10676
2018/11/30 10:01:11 PM,blocks_dup,4527
2018/11/30 10:03:14 PM,blocks_recv,16586
2018/11/30 10:03:14 PM,blocks_sent,10686
2018/11/30 10:03:14 PM,blocks_dup,4527
2018/11/30 10:05:33 PM,blocks_recv,16587
2018/11/30 10:05:33 PM,blocks_sent,10693
2018/11/30 10:05:33 PM,blocks_dup,4527
2018/11/30 10:07:36 PM,blocks_recv,16588
2018/11/30 10:07:36 PM,blocks_sent,10705
2018/11/30 10:07:36 PM,blocks_dup,4527
2018/11/30 10:09:38 PM,blocks_recv,16588
2018/11/30 10:09:38 PM,blocks_sent,10721
2018/11/30 10:09:38 PM,blocks_dup,4527
2018/11/30 10:11:40 PM,blocks_recv,16588
2018/11/30 10:11:40 PM,blocks_sent,10732
2018/11/30 10:11:40 PM,blocks_dup,4527
2018/11/30 10:13:44 PM,blocks_recv,16589
2018/11/30 10:13:44 PM,blocks_sent,10747
2018/11/30 10:13:44 PM,blocks_dup,4527
2018/11/30 10:15:47 PM,blocks_recv,16593
2018/11/30 10:15:47 PM,blocks_sent,10759
2018/11/30 10:15:47 PM,blocks_dup,4528
2018/11/30 10:17:49 PM,blocks_recv,16595
2018/11/30 10:17:49 PM,blocks_sent,10783
2018/11/30 10:17:49 PM,blocks_dup,4528
2018/11/30 10:19:51 PM,blocks_recv,16596
2018/11/30 10:19:51 PM,blocks_sent,10794
2018/11/30 10:19:51 PM,blocks_dup,4528
2018/11/30 10:21:55 PM,blocks_recv,16597
2018/11/30 10:21:55 PM,blocks_sent,10805
2018/11/30 10:21:55 PM,blocks_dup,4528
2018/11/30 10:23:57 PM,blocks_recv,16598
2018/11/30 10:23:57 PM,blocks_sent,10816
2018/11/30 10:23:57 PM,blocks_dup,4528
2018/11/30 10:26:00 PM,blocks_recv,16600
2018/11/30 10:26:00 PM,blocks_sent,10828
2018/11/30 10:26:00 PM,blocks_dup,4528
2018/11/30 10:28:02 PM,blocks_recv,16605
2018/11/30 10:28:02 PM,blocks_sent,10841
2018/11/30 10:28:02 PM,blocks_dup,4528
2018/11/30 10:30:05 PM,blocks_recv,16606
2018/11/30 10:30:05 PM,blocks_sent,10850
2018/11/30 10:30:05 PM,blocks_dup,4528
2018/11/30 10:32:07 PM,blocks_recv,16607
2018/11/30 10:32:07 PM,blocks_sent,10865
2018/11/30 10:32:07 PM,blocks_dup,4528
2018/11/30 10:34:09 PM,blocks_recv,16612
2018/11/30 10:34:09 PM,blocks_sent,10873
2018/11/30 10:34:09 PM,blocks_dup,4530
2018/11/30 10:36:12 PM,blocks_recv,16614
2018/11/30 10:36:12 PM,blocks_sent,10887
2018/11/30 10:36:12 PM,blocks_dup,4530
2018/11/30 10:38:15 PM,blocks_recv,16616
2018/11/30 10:38:15 PM,blocks_sent,10922
2018/11/30 10:38:15 PM,blocks_dup,4530
2018/11/30 10:40:17 PM,blocks_recv,16617
2018/11/30 10:40:17 PM,blocks_sent,10945
2018/11/30 10:40:17 PM,blocks_dup,4530
2018/11/30 10:42:19 PM,blocks_recv,16618
2018/11/30 10:42:19 PM,blocks_sent,10957
2018/11/30 10:42:19 PM,blocks_dup,4530
2018/11/30 10:44:21 PM,blocks_recv,16618
2018/11/30 10:44:21 PM,blocks_sent,10977
2018/11/30 10:44:21 PM,blocks_dup,4530
2018/11/30 10:46:23 PM,blocks_recv,16621
2018/11/30 10:46:23 PM,blocks_sent,10989
2018/11/30 10:46:23 PM,blocks_dup,4531
2018/11/30 10:48:27 PM,blocks_recv,16622
2018/11/30 10:48:27 PM,blocks_sent,11007
2018/11/30 10:48:27 PM,blocks_dup,4531
2018/11/30 10:50:30 PM,blocks_recv,16624
2018/11/30 10:50:30 PM,blocks_sent,11019
2018/11/30 10:50:30 PM,blocks_dup,4531
2018/11/30 10:52:31 PM,blocks_recv,16624
2018/11/30 10:52:31 PM,blocks_sent,11030
2018/11/30 10:52:31 PM,blocks_dup,4531
2018/11/30 10:54:34 PM,blocks_recv,16626
2018/11/30 10:54:34 PM,blocks_sent,11050
2018/11/30 10:54:34 PM,blocks_dup,4531
2018/11/30 10:56:36 PM,blocks_recv,16627
2018/11/30 10:56:36 PM,blocks_sent,11060
2018/11/30 10:56:36 PM,blocks_dup,4531
2018/11/30 10:58:38 PM,blocks_recv,16632
2018/11/30 10:58:38 PM,blocks_sent,11071
2018/11/30 10:58:38 PM,blocks_dup,4531
2018/11/30 11:00:40 PM,blocks_recv,16632
2018/11/30 11:00:40 PM,blocks_sent,11080
2018/11/30 11:00:40 PM,blocks_dup,4531
2018/11/30 11:02:42 PM,blocks_recv,16634
2018/11/30 11:02:42 PM,blocks_sent,11088
2018/11/30 11:02:42 PM,blocks_dup,4531
2018/11/30 11:04:44 PM,blocks_recv,16635
2018/11/30 11:04:44 PM,blocks_sent,11094
2018/11/30 11:04:44 PM,blocks_dup,4531
2018/11/30 11:06:46 PM,blocks_recv,16640
2018/11/30 11:06:46 PM,blocks_sent,11107
2018/11/30 11:06:46 PM,blocks_dup,4531
2018/11/30 11:08:49 PM,blocks_recv,16640
2018/11/30 11:08:49 PM,blocks_sent,11117
2018/11/30 11:08:49 PM,blocks_dup,4531
2018/11/30 11:10:51 PM,blocks_recv,16641
2018/11/30 11:10:51 PM,blocks_sent,11128
2018/11/30 11:10:51 PM,blocks_dup,4531
2018/11/30 11:12:53 PM,blocks_recv,16645
2018/11/30 11:12:53 PM,blocks_sent,11139
2018/11/30 11:12:53 PM,blocks_dup,4531
2018/11/30 11:14:55 PM,blocks_recv,16646
2018/11/30 11:14:55 PM,blocks_sent,11158
2018/11/30 11:14:55 PM,blocks_dup,4531
2018/11/30 11:16:57 PM,blocks_recv,16647
2018/11/30 11:16:57 PM,blocks_sent,11170
2018/11/30 11:16:57 PM,blocks_dup,4531
2018/11/30 11:19:00 PM,blocks_recv,16650
2018/11/30 11:19:00 PM,blocks_sent,11176
2018/11/30 11:19:00 PM,blocks_dup,4531
2018/11/30 11:21:02 PM,blocks_recv,16650
2018/11/30 11:21:02 PM,blocks_sent,11186
2018/11/30 11:21:02 PM,blocks_dup,4531
2018/11/30 11:23:05 PM,blocks_recv,16651
2018/11/30 11:23:05 PM,blocks_sent,11193
2018/11/30 11:23:05 PM,blocks_dup,4531
2018/11/30 11:25:07 PM,blocks_recv,16651
2018/11/30 11:25:07 PM,blocks_sent,11203
2018/11/30 11:25:07 PM,blocks_dup,4531
2018/11/30 11:27:09 PM,blocks_recv,16654
2018/11/30 11:27:09 PM,blocks_sent,11208
2018/11/30 11:27:09 PM,blocks_dup,4532
2018/11/30 11:29:11 PM,blocks_recv,16655
2018/11/30 11:29:11 PM,blocks_sent,11214
2018/11/30 11:29:11 PM,blocks_dup,4532
2018/11/30 11:31:13 PM,blocks_recv,16661
2018/11/30 11:31:13 PM,blocks_sent,11229
2018/11/30 11:31:13 PM,blocks_dup,4532
